ImportedFileName,TransactionID,PostingDate,BranchID,DepartmentID,AccountCode,VendorID,DocumentNumber,Description,Amount,TransactionType,SourceFile,PostingMonthMatchFlag,SourceFileMatchFlag,AmountValidationFlag,TransactionTypeValidationFlag,DescriptionFormatFlag,RepairExceptionFlag,BranchValidationFlag,DepartmentValidationFlag,AccountValidationFlag,MonthKey,MonthKeyValidationFlag,VendorStatus_Master,VendorValidationFlag,DuplicateTransactionIDFlag,RepeatedVendorDocumentFlag,ValidationStatus,DepartmentID_Processed,AccountCode_Processed,Description_Processed,ResolutionAction,ReportingTreatment
actual_transactions_2025_02.xlsx,TXN-202502-00254,15/2/2025,BR03,D01,4000,,SI-202502-BR03-0254,Equipment sales,16660,Revenue,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Equipment sales,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00255,15/2/2025,BR03,D01,4000,,SI-202502-BR03-0255,Product sales invoice,16870,Revenue,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Product sales invoice,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00258,15/2/2025,BR03,D01,4100,,SV-202502-BR03-0258,Installation service,8920,Revenue,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Installation service,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00261,15/2/2025,BR03,D01,4100,,SV-202502-BR03-0261,Maintenance service invoice,9520,Revenue,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Maintenance service invoice,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00268,15/2/2025,BR03,D01,4200,,OI-202502-BR03-0268,Delivery fee income,2220,Revenue,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4200,Delivery fee income,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00289,15/2/2025,BR03,D01,7100,V025,INV-V025-202502-0289,Employee training programme,490,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,7100,Employee training programme,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00326,15/2/2025,BR03,D03,6900,V022,INV-V022-202502-0326,Professional advisory fee,970,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6900,Professional advisory fee,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00427,15/2/2025,BR04,D02,6600,V016,INV-V016-202502-0427,Equipment repair,2220,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6600,Equipment repair,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00461,15/2/2025,BR04,D03,7500,,INV-GEN-202502-0461,Miscellaneous operating expense,300,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D03,7500,Miscellaneous operating expense,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00478,15/2/2025,BR04,D04,7500,,INV-GEN-202502-0478,Minor administrative expense,180,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D04,7500,Minor administrative expense,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00030,16/2/2025,BR01,D01,5000,V001,INV-V001-202502-0030,Product inventory purchase,21310,Purchase,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,5000,Product inventory purchase,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00092,16/2/2025,BR01,D03,6800,V020,INV-V020-202502-0092,Printing and stationery,560,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6800,Printing and stationery,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00177,16/2/2025,BR02,D01,7200,V026,INV-V026-202502-0177,Accommodation and travel,380,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,7200,Accommodation and travel,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00191,16/2/2025,BR02,D02,6600,V017,INV-V017-202502-0191,Equipment repair,590,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6600,Equipment repair,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00231,16/2/2025,BR02,D04,6800,V021,INV-V021-202502-0231,Printing and stationery,150,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,6800,Printing and stationery,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00241,16/2/2025,BR02,D04,7500,,INV-GEN-202502-0241,Minor administrative expense,180,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D04,7500,Minor administrative expense,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00265,16/2/2025,BR03,D01,4100,,SV-202502-BR03-0265,Installation service,7010,Revenue,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Installation service,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00291,16/2/2025,BR03,D01,7200,V026,INV-V026-202502-0291,Accommodation and travel,560,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,7200,Accommodation and travel,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00302,16/2/2025,BR03,D02,6500,V015,INV-V015-202502-0302,Local delivery cost,990,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6500,Local delivery cost,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00313,16/2/2025,BR03,D02,7200,V026,INV-V026-202502-0313,Business travel expense,590,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,7200,Business travel expense,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00365,16/2/2025,BR04,D01,4000,,SI-202502-BR04-0365,Equipment sales,8960,Revenue,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Equipment sales,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00441,16/2/2025,BR04,D03,6600,V016,INV-V016-202502-0441,Premises maintenance,410,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6600,Premises maintenance,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00011,17/2/2025,BR01,D01,4000,,SI-202502-BR01-0011,Product sales invoice,24990,Revenue,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Product sales invoice,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00022,17/2/2025,BR01,D01,4100,,SV-202502-BR01-0022,Installation service,9290,Revenue,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Installation service,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00041,17/2/2025,BR01,D01,6400,V013,INV-V013-202502-0041,Advertising services,2510,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6400,Advertising services,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00084,17/2/2025,BR01,D03,6300,V011,INV-V011-202502-0084,Electricity and utilities,1500,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6300,Electricity and utilities,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00170,17/2/2025,BR02,D01,6500,V014,INV-V014-202502-0170,Local delivery cost,820,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6500,Local delivery cost,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00182,17/2/2025,BR02,D02,5100,V006,INV-V006-202502-0182,Service subcontractor cost,5260,Purchase,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,5100,Service subcontractor cost,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00183,17/2/2025,BR02,D02,5100,V005,INV-V005-202502-0183,Installation labour cost,5280,Purchase,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,5100,Installation labour cost,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00256,17/2/2025,BR03,D01,4000,,SI-202502-BR03-0256,Business hardware sale,20140,Revenue,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Business hardware sale,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00344,17/2/2025,BR03,D04,6900,V023,INV-V023-202502-0344,Accounting support,880,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,6900,Accounting support,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00356,17/2/2025,BR04,D01,4000,,SI-202502-BR04-0356,Equipment sales,17480,Revenue,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Equipment sales,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00361,17/2/2025,BR04,D01,4000,,SI-202502-BR04-0361,Business hardware sale,19090,Revenue,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Business hardware sale,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00413,17/2/2025,BR04,D02,5100,V005,INV-V005-202502-0413,Service subcontractor cost,6120,Purchase,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,5100,Service subcontractor cost,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00467,17/2/2025,BR04,D04,6800,V020,INV-V020-202502-0467,Office supplies purchase,240,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,6800,Office supplies purchase,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00036,18/2/2025,BR01,D01,5000,V003,INV-V003-202502-0036,Equipment procurement,24330,Purchase,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,5000,Equipment procurement,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00050,18/2/2025,BR01,D01,6800,V020,INV-V020-202502-0050,Office supplies purchase,250,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6800,Office supplies purchase,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00067,18/2/2025,BR01,D02,6600,V016,INV-V016-202502-0067,Routine maintenance,1270,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6600,Routine maintenance,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00070,18/2/2025,BR01,D02,6600,V016,INV-V016-202502-0070,Routine maintenance,1450,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6600,Routine maintenance,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00127,18/2/2025,BR02,D01,4000,,SI-202502-BR02-0127,Equipment sales,13520,Revenue,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Equipment sales,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00168,18/2/2025,BR02,D01,6500,V014,INV-V014-202502-0168,Freight and transport,480,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6500,Freight and transport,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00264,18/2/2025,BR03,D01,4100,,SV-202502-BR03-0264,Technical support service,8920,Revenue,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Technical support service,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00282,18/2/2025,BR03,D01,6500,V014,INV-V014-202502-0282,Freight and transport,790,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6500,Freight and transport,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00286,18/2/2025,BR03,D01,6700,V019,INV-V019-202502-0286,Software subscription,570,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6700,Software subscription,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00311,18/2/2025,BR03,D02,7100,V025,INV-V025-202502-0311,Employee training programme,380,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,7100,Employee training programme,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00320,18/2/2025,BR03,D03,6600,V016,INV-V016-202502-0320,Routine maintenance,340,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6600,Routine maintenance,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00328,18/2/2025,BR03,D03,7100,V025,INV-V025-202502-0328,Professional development course,140,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,7100,Professional development course,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00443,18/2/2025,BR04,D03,6600,V017,INV-V017-202502-0443,Routine maintenance,560,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6600,Routine maintenance,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00450,18/2/2025,BR04,D03,6900,V023,INV-V023-202502-0450,Professional advisory fee,2250,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6900,Professional advisory fee,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00153,19/2/2025,BR02,D01,4200,,OI-202502-BR02-0153,Other operating income,1270,Revenue,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4200,Other operating income,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00155,19/2/2025,BR02,D01,5000,V004,INV-V004-202502-0155,Product inventory purchase,18540,Purchase,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,5000,Product inventory purchase,No action required,Include - Valid
actual_transactions_2025_02.xlsx,TXN-202502-00164,19/2/2025,BR02,D01,6400,V013,INV-V013-202502-0164,Promotional materials,1520,Expense,actual_transactions_2025_02.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-02,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6400,Promotional materials,No action required,Include - Valid
